1287,＜魚類＞　きんめだい　生,17.8,9,0.1
1288,＜魚類＞　ぐち　生,18,0.8,0
1289,＜魚類＞　ぐち　焼き,23.4,0.8,0
1290,＜魚類＞　こい　養殖　生,17.7,10.2,0.2
1291,＜魚類＞　こい　養殖　水煮,19.2,13.4,0.2
1292,＜魚類＞　こい　養殖　内臓　生,9,25.9,1.3
1293,＜魚類＞　こち類　まごち　生,22.5,0.5,0.2
1294,＜魚類＞　こち類　めごち　生,17.1,0.6,0.1
1295,＜魚類＞　このしろ　生,19,8.3,0.4
1296,＜魚類＞　このしろ　甘酢漬,19.1,10.1,6.4
1297,＜魚類＞　さけ・ます類　からふとます　生,21.7,6.6,0.1
1298,＜魚類＞　さけ・ます類　からふとます　焼き,28.1,7.7,0.1
1299,＜魚類＞　さけ・ます類　からふとます　塩ます,20.9,7.4,0.6
1300,＜魚類＞　さけ・ます類　からふとます　水煮缶詰,20.7,7.2,0.1
1301,＜魚類＞　さけ・ます類　ぎんざけ　養殖　生,19.6,12.8,0.3
1302,＜魚類＞　さけ・ます類　ぎんざけ　養殖　焼き,25.2,15.8,0.4
1303,＜魚類＞　さけ・ます類　さくらます　生,20.9,7.7,0.1
1304,＜魚類＞　さけ・ます類　さくらます　焼き,28.4,12,0.1
1305,＜魚類＞　さけ・ます類　しろさけ　生,22.3,4.1,0.1
1306,＜魚類＞　さけ・ます類　しろさけ　水煮,25.5,4.7,0.1
1307,＜魚類＞　さけ・ます類　しろさけ　焼き,29.1,5.1,0.1
1308,＜魚類＞　さけ・ます類　しろさけ　新巻き　生,22.8,6.1,0.1
1309,＜魚類＞　さけ・ます類　しろさけ　新巻き　焼き,29.3,7.9,0.1
1310,＜魚類＞　さけ・ます類　しろさけ　塩ざけ,22.4,11.1,0.1
1311,＜魚類＞　さけ・ます類　しろさけ　イクラ,32.6,15.6,0.2
1312,＜魚類＞　さけ・ます類　しろさけ　すじこ,30.5,17.4,0.9
1313,＜魚類＞　さけ・ます類　しろさけ　めふん,16.9,0.9,0.4
1314,＜魚類＞　さけ・ます類　しろさけ　水煮缶詰,21.2,8.5,0.1
1315,＜魚類＞　さけ・ます類　しろさけ　サケ節　削り節,77.4,3.4,0.2
1316,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　生,20.1,16.5,0.1
1317,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　水煮,22.5,18.4,0.1
1318,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　蒸し,23.8,15.8,0.1
1319,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　電子レンジ調理,22.9,15.4,0.1
1320,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　焼き,24.5,19.7,0.3
1321,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　ソテー,25.2,20.4,0.1
1322,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮つき　天ぷら,21,20.1,5.1
1323,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　生,19.6,17,0.1
1324,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　水煮,22.7,17.9,0.1
1325,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　蒸し,23.2,15.8,0.1
1326,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　電子レンジ調理,22.7,16.5,0.1
1327,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　焼き,23.9,15.7,0.1
1328,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　ソテー,25.8,21,0.1
1329,＜魚類＞　さけ・ます類　たいせいようさけ　養殖　皮なし　天ぷら,20,18.6,5.5
1330,＜魚類＞　さけ・ます類　にじます　海面養殖　皮つき　生,21.4,14.2,0.1
1331,＜魚類＞　さけ・ます類　にじます　海面養殖　皮なし　生,20.5,10.8,0.2
1332,＜魚類＞　さけ・ます類　にじます　海面養殖　皮つき　焼き,27.2,15.8,0.4
1333,＜魚類＞　さけ・ます類　にじます　淡水養殖　皮つき　生,19.7,4.6,0.1
1334,＜魚類＞　さけ・ます類　べにざけ　生,22.5,4.5,0.1
1335,＜魚類＞　さけ・ます類　べにざけ　焼き,28.5,6,0.1
1336,＜魚類＞　さけ・ます類　べにざけ　くん製,25.7,5.5,0.1
1337,＜魚類＞　さけ・ます類　ますのすけ　生,19.5,12.5,0
1338,＜魚類＞　さけ・ます類　ますのすけ　焼き,26.4,16.7,0
1339,＜魚類＞　さば類　まさば　生,20.6,16.8,0.3
1340,＜魚類＞　さば類　まさば　水煮,22.6,22.6,0.3
1341,＜魚類＞　さば類　まさば　焼き,25.2,22.4,0.4
1342,＜魚類＞　さば類　まさば　フライ,20,25.1,6.5
1343,＜魚類＞　さば類　ごまさば　生,23,5.1,0.3
1344,＜魚類＞　さば類　ごまさば　水煮,24.8,5.2,0.2
1345,＜魚類＞　さば類　ごまさば　焼き,31.1,6.6,0.3
1346,＜魚類＞　さば類　ごまさば　さば節,73.9,5.1,0
1347,＜魚類＞　さば類　たいせいようさば　生,17.2,26.8,0.4
1348,＜魚類＞　さば類　たいせいようさば　水煮,18.6,28.5,0.4
1349,＜魚類＞　さば類　たいせいようさば　焼き,21.8,29.3,0.5
1350,＜魚類＞　さば類　加工品　塩さば,26.2,19.1,0.1
1351,＜魚類＞　さば類　加工品　開き干し,18.7,28.5,0.2
1352,＜魚類＞　さば類　加工品　しめさば,18.6,26.9,1.7
1353,＜魚類＞　さば類　缶詰　水煮,20.9,10.7,0.2
1354,＜魚類＞　さば類　缶詰　みそ煮,16.3,13.9,6.6
1355,＜魚類＞　さば類　缶詰　味付け,21.4,12.6,4
1356,＜魚類＞　さめ類　あぶらつのざめ　生,16.8,9.4,0
1357,＜魚類＞　さめ類　よしきりざめ　生,18.9,0.6,0
1358,＜魚類＞　さめ類　ふかひれ,83.9,1.6,0
1359,＜魚類＞　さより　生,19.6,1.3,0
1360,＜魚類＞　さわら　生,20.1,9.7,0.1
1361,＜魚類＞　さわら　焼き,23.6,10.8,0.1
1362,＜魚類＞　さんま　皮つき　生,18.1,25.6,0.1
1363,＜魚類＞　さんま　皮なし　生,17.8,25,0.2
1364,＜魚類＞　さんま　皮つき　焼き,23.3,22.8,0.2
1365,＜魚類＞　さんま　開き干し,19.3,19,0.1
1366,＜魚類＞　さんま　みりん干し,23.9,25.8,20.4
1367,＜魚類＞　さんま　缶詰　味付け,18.9,18.9,5.6
1368,＜魚類＞　さんま　缶詰　かば焼,17.4,13,9.7
1369,＜魚類＞　しいら　生,21.3,1.9,0
1370,＜魚類＞　ししゃも類　ししゃも　生干し　生,21,8.1,0.2
1371,＜魚類＞　ししゃも類　ししゃも　生干し　焼き,24.3,7.8,0.2
1372,＜魚類＞　ししゃも類　からふとししゃも　生干し　生,15.6,11.6,0.5
1373,＜魚類＞　ししゃも類　からふとししゃも　生干し　焼き,18.2,11.3,0.6
1374,＜魚類＞　したびらめ　生,19.2,1.6,0
1375,＜魚類＞　しまあじ　養殖　生,21.9,8,0.1
1376,＜魚類＞　しらうお　生,13.6,2,0.1
1377,＜魚類＞　シルバー　生,18.6,7.9,0
1378,＜魚類＞　すずき　生,19.8,4.2,0
1379,＜魚類＞　たい類　きだい　生,18.6,3.1,0.2
1380,＜魚類＞　たい類　くろだい　生,20.4,6.7,0.3
1381,＜魚類＞　たい類　ちだい　生,19.4,2.4,0.1
1382,＜魚類＞　たい類　まだい　天然　生,20.6,5.8,0.1
1383,＜魚類＞　たい類　まだい　養殖　皮つき　生,20.9,9.4,0.1
1384,＜魚類＞　たい類　まだい　養殖　皮つき　水煮,22.2,11.9,0.1
1385,＜魚類＞　たい類　まだい　養殖　皮つき　焼き,22.7,12,0.1
1386,＜魚類＞　たい類　まだい　養殖　皮なし　生,21.2,5.9,0.2
1387,＜魚類＞　たかさご　生,20.2,1.5,0.1
1388,＜魚類＞　たかべ　生,18.7,9,0
1389,＜魚類＞　たちうお　生,16.5,20.9,0
1390,＜魚類＞　たら類　すけとうだら　生,17.4,1,0.1
1391,＜魚類＞　たら類　すけとうだら　フライ,19.2,11.9,5.7
1392,＜魚類＞　たら類　すけとうだら　すり身,17.5,0.2,6.6
1393,＜魚類＞　たら類　すけとうだら　すきみだら,40.5,0.3,0.1
1394,＜魚類＞　たら類　すけとうだら　たらこ　生,24,4.7,0.4
1395,＜魚類＞　たら類　すけとうだら　たらこ　焼き,28.3,6.1,0.5
1396,＜魚類＞　たら類　すけとうだら　からしめんたいこ,21,3.3,3
1397,＜魚類＞　たら類　まだら　生,17.6,0.2,0.1
1398,＜魚類＞　たら類　まだら　焼き,25.2,0.2,0.2
1399,＜魚類＞　たら類　まだら　しらこ　生,13.4,0.8,0.2
1400,＜魚類＞　たら類　まだら　塩だら,15.2,0.1,0
1401,＜魚類＞　たら類　まだら　干しだら,73.2,0.8,0.1
1402,＜魚類＞　たら類　加工品　でんぶ,25.5,1.1,41.5
1403,＜魚類＞　たら類　加工品　桜でんぶ,10.6,0.5,80.2
1404,＜魚類＞　ちか　生,19.5,0.6,0
1405,＜魚類＞　どじょう　生,16.1,1.2,0
1406,＜魚類＞　どじょう　水煮,17.1,1.2,0
1407,＜魚類＞　とびうお　生,21,0.7,0.1
1408,＜魚類＞　とびうお　煮干し,80,2.2,0.1
1409,＜魚類＞　とびうお　焼き干し,73.4,3.3,0.1
1410,＜魚類＞　ナイルティラピア　生,19.8,5.3,0.2
1411,＜魚類＞　なまず　生,18.4,8.6,0
1412,＜魚類＞　にぎす　生,18.7,1.2,0.1
1413,＜魚類＞　にしん　生,17.4,15.1,0.1
1414,＜魚類＞　にしん　身欠きにしん,20.9,16.7,0.2
1415,＜魚類＞　にしん　開き干し,18.5,19.7,0.2
1416,＜魚類＞　にしん　くん製,23.1,22.1,0
1417,＜魚類＞　にしん　かずのこ　生,25.2,6.7,0.2
1418,＜魚類＞　にしん　かずのこ　乾,65.2,13.6,0.5
1419,＜魚類＞　にしん　かずのこ　塩蔵　水戻し,15,3,0.6
1420,＜魚類＞　はぜ　生,19.1,0.2,0.1
1421,＜魚類＞　はぜ　つくだ煮,24.3,3,39.9
1422,＜魚類＞　はぜ　甘露煮,21.1,2.2,40.3
1423,＜魚類＞　はたはた　生,14.1,5.7,0
1424,＜魚類＞　はたはた　生干し,16.7,10.3,0
1425,＜魚類＞　はまふえふき　生,20.5,0.3,0.1
1426,＜魚類＞　はも　生,22.3,5.3,0
1427,＜魚類＞　ひらまさ　生,22.6,4.9,0.1
1428,＜魚類＞　ひらめ　天然　生,20,2,0
1429,＜魚類＞　ひらめ　養殖　皮つき　生,21.6,3.7,0
1430,＜魚類＞　ひらめ　養殖　皮なし　生,21.2,2.5,0.1
1431,＜魚類＞　ふぐ類　とらふぐ　養殖　生,19.3,0.3,0.2
1432,＜魚類＞　ふぐ類　まふぐ　生,18.9,0.4,0
1433,＜魚類＞　ふな　生,18.2,2.5,0.1
1434,＜魚類＞　ふな　水煮,20.3,2.8,0.1
1435,＜魚類＞　ふな　甘露煮,15.5,3.6,44.4
1436,＜魚類＞　ふな　ふなずし,21.3,7.9,9.2
1437,＜魚類＞　ぶり　成魚　生,21.4,17.6,0.3
1438,＜魚類＞　ぶり　成魚　焼き,26.2,20.4,0.3
1439,＜魚類＞　ぶり　はまち　養殖　皮つき　生,20.7,17.2,0.3
1440,＜魚類＞　ぶり　はまち　養殖　皮なし　生,21,12,0.3
1441,＜魚類＞　ほうぼう　生,19.6,4.2,0
1442,＜魚類＞　ホキ　生,17,1.3,0
1443,＜魚類＞　ほっけ　生,17.3,4.4,0.1
1444,＜魚類＞　ほっけ　塩ほっけ,18.1,4.9,0.1
1445,＜魚類＞　ほっけ　開き干し　生,20.6,9.4,0.1
1446,＜魚類＞　ほっけ　開き干し　焼き,23.1,10.9,0.2
1447,＜魚類＞　ぼら　生,19.2,5,0.1
1448,＜魚類＞　ぼら　からすみ,40.4,28.9,0.3
1449,＜魚類＞　ほんもろこ　生,17.5,4.1,0.1
1450,＜魚類＞　まぐろ類　きはだ　生,24.3,1,0
1451,＜魚類＞　まぐろ類　くろまぐろ　天然　赤身　生,26.4,1.4,0.1
1452,＜魚類＞　まぐろ類　くろまぐろ　天然　脂身　生,20.1,27.5,0.1
1453,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　生,24.8,7.6,0.3
1454,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　水煮,27.2,8.3,0.3
1455,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　蒸し,28,9.9,0.2
1456,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　電子レンジ調理,30.4,8.7,0.3
1457,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　焼き,29,10.6,0.3
1458,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　ソテー,28,10.2,0.3
1459,＜魚類＞　まぐろ類　くろまぐろ　養殖　赤身　天ぷら,25.1,12.6,3.2
1460,＜魚類＞　まぐろ類　びんなが　生,26,0.7,0.2
1461,＜魚類＞　まぐろ類　みなみまぐろ　赤身　生,21.6,0.4,0.1
1462,＜魚類＞　まぐろ類　みなみまぐろ　脂身　生,20.3,28.3,0.1
1463,＜魚類＞　まぐろ類　めじまぐろ　生,25.2,4.8,0.1
1464,＜魚類＞　まぐろ類 めばち　赤身　生,25.4,2.3,0.3
1465,＜魚類＞　まぐろ類 めばち　脂身　生,23.9,7.5,0.4
1466,＜魚類＞　まぐろ類　缶詰　水煮　フレーク　ライト,16,0.7,0.2
1467,＜魚類＞　まぐろ類　缶詰　水煮　フレーク　ホワイト,18.3,2.5,0.4
1468,＜魚類＞　まぐろ類　缶詰　味付け　フレーク,19,2.3,9.9
1469,＜魚類＞　まぐろ類　缶詰　油漬　フレーク　ライト,17.7,21.7,0.1
1470,＜魚類＞　まぐろ類　缶詰　油漬　フレーク　ホワイト,18.8,23.6,0.1
1471,＜魚類＞　マジェランあいなめ　生,13.3,22.9,0.1
1472,＜魚類＞　まながつお　生,17.1,10.9,0
1473,＜魚類＞　みなみくろたち　生,21.7,3,0.1
1474,＜魚類＞　みなみだら　生,16.4,0.3,0
1475,＜魚類＞　むつ　生,16.7,12.6,0
1476,＜魚類＞　むつ　水煮,22.2,8.4,0
1477,＜魚類＞　めじな　生,19.4,4.5,0.1
1478,＜魚類＞　めばる　生,18.1,3.5,0
1479,＜魚類＞　メルルーサ　生,17,0.6,0
1480,＜魚類＞　やつめうなぎ　生,15.8,21.8,0.2
1481,＜魚類＞　やつめうなぎ　干しやつめ,50.3,31.2,0.5
1482,＜魚類＞　やまめ　養殖　生,18.4,4.3,0.3
1483,＜魚類＞　わかさぎ　生,14.4,1.7,0.1
1484,＜魚類＞　わかさぎ　つくだ煮,28.7,5.5,38.2
1485,＜魚類＞　わかさぎ　あめ煮,26.3,5.1,40.4
1486,＜貝類＞　あかがい　生,13.5,0.3,3.5
1487,＜貝類＞　あげまき　生,8.1,0.6,2
1488,＜貝類＞　あさり　生,6,0.3,0.4
1489,＜貝類＞　あさり　つくだ煮,20.8,2.4,30.1
1490,＜貝類＞　あさり　缶詰　水煮,20.3,2.2,1.9
1491,＜貝類＞　あさり　缶詰　味付け,16.6,1.9,11.5
1492,＜貝類＞　あわび　くろあわび　生,14.3,0.8,3.6
1493,＜貝類＞　あわび　まだかあわび　生,14.6,0.4,3.3
1494,＜貝類＞　あわび　めがいあわび　生,12.2,0.3,6.8
1495,＜貝類＞　あわび　干し,38,1.6,23.8
1496,＜貝類＞　あわび　塩辛,14.8,3.9,1.4
1497,＜貝類＞　あわび　水煮缶詰,19.4,0.4,1
1498,＜貝類＞　いがい　生,10.3,1.6,3.2
1499,＜貝類＞　いたやがい　養殖　生,10.8,0.8,1.5
1500,＜貝類＞　エスカルゴ　水煮缶詰,16.5,1,0.8
1501,＜貝類＞　かき　養殖　生,6.9,2.2,4.9
1502,＜貝類＞　かき　養殖　水煮,9.9,3.6,7.1
1503,＜貝類＞　かき　養殖　フライ,7.6,11.1,32.9
1504,＜貝類＞　かき　くん製油漬缶詰,12.5,22.6,11.2
1505,＜貝類＞　さざえ　生,19.4,0.4,0.8
1506,＜貝類＞　さざえ　焼き,21.3,0.4,0.9
1507,＜貝類＞　さるぼう　味付け缶詰,15.9,2.2,12.9
1508,＜貝類＞　しじみ　生,7.5,1.4,4.5
1509,＜貝類＞　しじみ　水煮,15.4,2.7,5.5
1510,＜貝類＞　たいらがい　貝柱　生,21.8,0.2,1.5
1511,＜貝類＞　たにし　生,13,1.1,3.6
1512,＜貝類＞　つぶ　生,17.8,0.2,2.3
1513,＜貝類＞　とこぶし　生,16,0.4,3
1514,＜貝類＞　とりがい　斧足　生,12.9,0.3,6.9
1515,＜貝類＞　ばい　生,16.3,0.6,3.1
1516,＜貝類＞　ばかがい　生,10.9,0.5,2.4
1517,＜貝類＞　はまぐり類　はまぐり　生,6.1,0.6,1.8
1518,＜貝類＞　はまぐり類　はまぐり　水煮,14.9,1.5,2.9
1519,＜貝類＞　はまぐり類　はまぐり　焼き,13.3,1,2.8
1520,＜貝類＞　はまぐり類　はまぐり　つくだ煮,27,2.8,21.4
1521,＜貝類＞　はまぐり類　ちょうせんはまぐり　生,6.5,1,2.7
1522,＜貝類＞　ほたてがい　生,13.5,0.9,1.5
1523,＜貝類＞　ほたてがい　水煮,17.6,1.9,1.9
1524,＜貝類＞　ほたてがい　貝柱　生,16.9,0.3,3.5
1525,＜貝類＞　ほたてがい　貝柱　焼き,23.8,0.3,4.6
1526,＜貝類＞　ほたてがい　貝柱　煮干し,65.7,1.4,7.6
1527,＜貝類＞　ほたてがい　貝柱　水煮缶詰,19.5,0.6,1.5
1528,＜貝類＞　ほっきがい　生,11.1,1.1,3.8
1529,＜貝類＞　みるがい　水管　生,18.3,0.4,0.3
1530,＜えび・かに類＞　えび類　あまえび　生,19.8,1.5,0.1
1531,＜えび・かに類＞　えび類　いせえび　生,20.9,0.4,0
1532,＜えび・かに類＞　えび類　くるまえび　養殖　生,21.6,0.6,0
1533,＜えび・かに類＞　えび類　くるまえび　養殖　ゆで,28.2,0.5,0
1534,＜えび・かに類＞　えび類　くるまえび　養殖　焼き,23.5,0.4,0
1535,＜えび・かに類＞　えび類　さくらえび　生,16.6,2,0.1
1536,＜えび・かに類＞　えび類　さくらえび　ゆで,18.2,1.5,0
1537,＜えび・かに類＞　えび類　さくらえび　素干し,64.9,4,0.1
1538,＜えび・かに類＞　えび類　さくらえび　煮干し,59.1,2.5,0.1
1539,＜えび・かに類＞　えび類　大正えび　生,21.7,0.3,0.1
1540,＜えび・かに類＞　えび類　しばえび　生,18.7,0.4,0.1
1541,＜えび・かに類＞　えび類　バナメイえび　養殖　生,19.6,0.6,0.7
1542,＜えび・かに類＞　えび類　バナメイえび　養殖　天ぷら,20,10.3,6.5
1543,＜えび・かに類＞　えび類　ブラックタイガー　養殖　生,18.4,0.3,0.3
1544,＜えび・かに類＞　えび類　加工品　干しえび,48.6,2.8,0.3
1545,＜えび・かに類＞　えび類　加工品　つくだ煮,25.9,2.2,30.1
1546,＜えび・かに類＞　かに類　がざみ　生,14.4,0.3,0.3
1547,＜えび・かに類＞　かに類　毛がに　生,15.8,0.5,0.2
1548,＜えび・かに類＞　かに類　毛がに　ゆで,18.4,0.5,0.2
1549,＜えび・かに類＞　かに類　ずわいがに　生,13.9,0.4,0.1
1550,＜えび・かに類＞　かに類　ずわいがに　ゆで,15,0.6,0.1
1551,＜えび・かに類＞　かに類　ずわいがに　水煮缶詰,16.3,0.4,0.2
1552,＜えび・かに類＞　かに類　たらばがに　生,13,0.9,0.2
1553,＜えび・かに類＞　かに類　たらばがに　ゆで,17.5,1.5,0.3
1554,＜えび・かに類＞　かに類　たらばがに　水煮缶詰,20.6,0.3,0.1
1555,＜えび・かに類＞　かに類　加工品　がん漬,8.4,0.4,5.4
1556,＜いか・たこ類＞　いか類　あかいか　生,17.9,1.5,0
1557,＜いか・たこ類＞　いか類　けんさきいか　生,17.5,1,0.1
1558,＜いか・たこ類＞　いか類　こういか　生,14.9,1.3,0.1
1559,＜いか・たこ類＞　いか類　するめいか　生,17.9,0.8,0.1
1560,＜いか・たこ類＞　いか類　するめいか　水煮,21.9,0.9,0.1
1561,＜いか・たこ類＞　いか類　するめいか　焼き,23.6,1,0.1
1562,＜いか・たこ類＞　いか類　するめいか　胴　皮つき　生,18.6,0.7,0.1
1563,＜いか・たこ類＞　いか類　するめいか　胴　皮なし　生,18.6,0.6,0.1
1564,＜いか・たこ類＞　いか類　するめいか　胴　皮なし　天ぷら,16.7,10.8,6.3
1565,＜いか・たこ類＞　いか類　するめいか　耳・足　生,16.9,0.9,0
1566,＜いか・たこ類＞　いか類　ほたるいか　生,11.8,3.5,0.2
1567,＜いか・たこ類＞　いか類　ほたるいか　ゆで,17.7,2.9,0.4
1568,＜いか・たこ類＞　いか類　ほたるいか　くん製,43.1,7.5,21.3
1569,＜いか・たこ類＞　いか類　ほたるいか　つくだ煮,27,6.7,22.9
1570,＜いか・たこ類＞　いか類　やりいか　生,17.6,1,0.4
1571,＜いか・たこ類＞　いか類　加工品　するめ,69.2,4.3,0.4
1572,＜いか・たこ類＞　いか類　加工品　さきいか,45.5,3.1,17.3
1573,＜いか・たこ類＞　いか類　加工品　くん製,35.2,1.5,12.8
1574,＜いか・たこ類＞　いか類　加工品　切りいかあめ煮,22.7,4.7,46.1
1575,＜いか・たこ類＞　いか類　加工品　いかあられ,20,1.8,49.1
1576,＜いか・たこ類＞　いか類　加工品　塩辛,15.2,3.4,6.5
1577,＜いか・たこ類＞　いか類　加工品　味付け缶詰,21.4,1.8,7.7
1578,＜いか・たこ類＞　たこ類　いいだこ　生,14.6,0.8,0.1
1579,＜いか・たこ類＞　たこ類　まだこ　生,16.4,0.7,0.1
1580,＜いか・たこ類＞　たこ類　まだこ　ゆで,21.7,0.7,0.1
1581,＜いか・たこ類＞　たこ類　みずだこ　生,13.4,0.9,0.1
1582,＜その他＞　あみ　つくだ煮,19.1,1.8,35.1
1583,＜その他＞　あみ　塩辛,12.9,1.1,0.8
1584,＜その他＞　うに　生うに,16,4.8,3.3
1585,＜その他＞　うに　粒うに,17.2,5.8,15.6
1586,＜その他＞　うに　練りうに,13.5,2.9,22.4
1587,＜その他＞　おきあみ　生,15,3.2,0.2
1588,＜その他＞　おきあみ　ゆで,13.8,3,0
1589,＜その他＞　くらげ　塩蔵　塩抜き,5.2,0.1,0
1590,＜その他＞　しゃこ　ゆで,19.2,1.7,0.2
1591,＜その他＞　なまこ　生,4.6,0.3,0.5
1592,＜その他＞　なまこ　このわた,11.4,1.8,0.5
1593,＜その他＞　ほや　生,5,0.8,0.8
1594,＜その他＞　ほや　塩辛,11.6,1.1,3.8
1595,＜水産練り製品＞　かに風味かまぼこ,12.1,0.5,9.2
1596,＜水産練り製品＞　黒はんぺん,11.2,2.9,13.7
1597,＜水産練り製品＞　昆布巻きかまぼこ,8.9,0.5,11
1598,＜水産練り製品＞　す巻きかまぼこ,12,0.8,8.7
1599,＜水産練り製品＞　蒸しかまぼこ,12,0.9,9.7
1600,＜水産練り製品＞　焼き抜きかまぼこ,16.2,1,7.4
1601,＜水産練り製品＞　焼き竹輪,12.2,2,13.5
1602,＜水産練り製品＞　だて巻,14.6,7.5,17.6
1603,＜水産練り製品＞　つみれ,12,4.3,6.5
1604,＜水産練り製品＞　なると,7.6,0.4,11.6
1605,＜水産練り製品＞　はんぺん,9.9,1,11.4
1606,＜水産練り製品＞　さつま揚げ,12.5,3.7,13.9
1607,＜水産練り製品＞　魚肉ハム,13.4,6.7,11.1
1608,＜水産練り製品＞　魚肉ソーセージ,11.5,7.2,12.6
1609,＜畜肉類＞　いのしし　肉　脂身つき　生,18.8,19.8,0.5
1610,＜畜肉類＞　いのぶた　肉　脂身つき　生,18.1,24.1,0.3
1611,＜畜肉類＞　うさぎ　肉　赤肉　生,20.5,6.3,0
1612,＜畜肉類＞　うし　和牛肉　かた　脂身つき　生,17.7,22.3,0.3
1613,＜畜肉類＞　うし　和牛肉　かた　皮下脂肪なし　生,18.3,19.8,0.3
1614,＜畜肉類＞　うし　和牛肉　かた　赤肉　生,20.2,12.2,0.3
1615,＜畜肉類＞　うし　和牛肉　かた　脂身　生,4,78,0
1616,＜畜肉類＞　うし　和牛肉　かたロース　脂身つき　生,13.8,37.4,0.2
1617,＜畜肉類＞　うし　和牛肉　かたロース　皮下脂肪なし　生,14,36.5,0.2
1618,＜畜肉類＞　うし　和牛肉　かたロース　赤肉　生,16.5,26.1,0.2
1619,＜畜肉類＞　うし　和牛肉　リブロース　脂身つき　生,9.7,56.5,0.1
1620,＜畜肉類＞　うし　和牛肉　リブロース　脂身つき　ゆで,12.6,58.2,0.1
1621,＜畜肉類＞　うし　和牛肉　リブロース　脂身つき　焼き,14.6,56.8,0.2
1622,＜畜肉類＞　うし　和牛肉　リブロース　皮下脂肪なし　生,10.3,54.4,0.1
1623,＜畜肉類＞　うし　和牛肉　リブロース　赤肉　生,14,40,0.2
1624,＜畜肉類＞　うし　和牛肉　リブロース　脂身　生,4.2,78,0
1625,＜畜肉類＞　うし　和牛肉　サーロイン　脂身つき　生,11.7,47.5,0.3
1626,＜畜肉類＞　うし　和牛肉　サーロイン　皮下脂肪なし　生,12.9,42.5,0.3
1627,＜畜肉類＞　うし　和牛肉　サーロイン　赤肉　生,17.1,25.8,0.4
1628,＜畜肉類＞　うし　和牛肉　ばら　脂身つき　生,11,50,0.1
1629,＜畜肉類＞　うし　和牛肉　もも　脂身つき　生,19.2,18.7,0.5
1630,＜畜肉類＞　うし　和牛肉　もも　皮下脂肪なし　生,20.2,15.5,0.6
1631,＜畜肉類＞　うし　和牛肉　もも　皮下脂肪なし　ゆで,25.7,23.3,0.2
1632,＜畜肉類＞　うし　和牛肉　もも　皮下脂肪なし　焼き,27.7,22.7,0.5
1633,＜畜肉類＞　うし　和牛肉　もも　赤肉　生,21.3,10.7,0.6
1634,＜畜肉類＞　うし　和牛肉　もも　脂身　生,4.4,75.4,0
1635,＜畜肉類＞　うし　和牛肉　そともも　脂身つき　生,17.8,20,0.5
1636,＜畜肉類＞　うし　和牛肉　そともも　皮下脂肪なし　生,18.7,16.6,0.5
1637,＜畜肉類＞　うし　和牛肉　そともも　赤肉　生,20.7,8.7,0.6
1638,＜畜肉類＞　うし　和牛肉　ランプ　脂身つき　生,15.1,29.9,0.4
1639,＜畜肉類＞　うし　和牛肉　ランプ　皮下脂肪なし　生,16,26.4,0.4
1640,＜畜肉類＞　うし　和牛肉　ランプ　赤肉　生,19.2,13.6,0.5
1641,＜畜肉類＞　うし　和牛肉　ヒレ　赤肉　生,19.1,15,0.3
1642,＜畜肉類＞　うし　乳用肥育牛肉　かた　脂身つき　生,17.1,19.8,0.3
1643,＜畜肉類＞　うし　乳用肥育牛肉　かた　脂身つき　ゆで,20.8,23.8,0.1
1644,＜畜肉類＞　うし　乳用肥育牛肉　かた　脂身つき　焼き,23,25.5,0.2
1645,＜畜肉類＞　うし　乳用肥育牛肉　かた　皮下脂肪なし　生,17.9,14.9,0.4
1646,＜畜肉類＞　うし　乳用肥育牛肉　かた　赤肉　生,20.4,6.7,0.2
1647,＜畜肉類＞　うし　乳用肥育牛肉　かた　赤肉　ゆで,27.9,7.1,1
1648,＜畜肉類＞　うし　乳用肥育牛肉　かた　赤肉　焼き,26.9,7.7,0.8
1649,＜畜肉類＞　うし　乳用肥育牛肉　かた　脂身　生,4.5,73.3,0
1650,＜畜肉類＞　うし　乳用肥育牛肉　かたロース　脂身つき　生,16.2,26.4,0.2
1651,＜畜肉類＞　うし　乳用肥育牛肉　かたロース　皮下脂肪なし　生,16.5,25.2,0.2
